chart_id,chart_type,level,repeat,condition,model_alias,question_id,question_kind,expected_answer,given_answer,exact_match,tolerance_match,parse_ok
scatter_level1_rep2,scatter,1,2,image,sonnet,4,aggregate,55.2,54.75,0,1,1
scatter_level2_rep1,scatter,2,1,image,claude-sonnet-4-5,1,exact_value,50.0,50,1,1,1
scatter_level2_rep1,scatter,2,1,image,claude-sonnet-4-5,2,difference,45.0,47,0,1,1
scatter_level2_rep1,scatter,2,1,image,claude-sonnet-4-5,3,extremum,6,6,1,1,1
scatter_level2_rep1,scatter,2,1,image,claude-sonnet-4-5,4,aggregate,58.4,59,0,1,1
scatter_level2_rep1,scatter,2,1,image,haiku,1,exact_value,50.0,51,0,1,1
scatter_level2_rep1,scatter,2,1,image,haiku,2,difference,45.0,45,1,1,1
scatter_level2_rep1,scatter,2,1,image,haiku,3,extremum,6,6,1,1,1
scatter_level2_rep1,scatter,2,1,image,haiku,4,aggregate,58.4,58.9,0,1,1
scatter_level2_rep1,scatter,2,1,image,opus,1,exact_value,50.0,kb. 50 V,1,1,1
scatter_level2_rep1,scatter,2,1,image,opus,2,difference,45.0,"kb. 45 V (A minta 6. pont ≈95 V, B minta 2. pont ≈50 V)",1,1,1
scatter_level2_rep1,scatter,2,1,image,opus,3,extremum,6,6,1,1,1
scatter_level2_rep1,scatter,2,1,image,opus,4,aggregate,58.4,"kb. 58,7 V",0,1,1
scatter_level2_rep1,scatter,2,1,image,sonnet,1,exact_value,50.0,48,0,1,1
scatter_level2_rep1,scatter,2,1,image,sonnet,2,difference,45.0,44,0,1,1
scatter_level2_rep1,scatter,2,1,image,sonnet,3,extremum,6,6,1,1,1
scatter_level2_rep1,scatter,2,1,image,sonnet,4,aggregate,58.4,57.9,0,1,1
scatter_level2_rep2,scatter,2,2,image,claude-sonnet-4-5,1,exact_value,31.0,31 V,1,1,1
scatter_level2_rep2,scatter,2,2,image,claude-sonnet-4-5,2,difference,40.0,40 V,1,1,1
scatter_level2_rep2,scatter,2,2,image,claude-sonnet-4-5,3,extremum,6,6,1,1,1
scatter_level2_rep2,scatter,2,2,image,claude-sonnet-4-5,4,aggregate,58.1,58 V,0,1,1
scatter_level2_rep2,scatter,2,2,image,haiku,1,exact_value,31.0,31,1,1,1
scatter_level2_rep2,scatter,2,2,image,haiku,2,difference,40.0,40,1,1,1
scatter_level2_rep2,scatter,2,2,image,haiku,3,extremum,6,6,1,1,1
scatter_level2_rep2,scatter,2,2,image,haiku,4,aggregate,58.1,58,0,1,1
scatter_level2_rep2,scatter,2,2,image,opus,1,exact_value,31.0,31,1,1,1
scatter_level2_rep2,scatter,2,2,image,opus,2,difference,40.0,40,1,1,1
scatter_level2_rep2,scatter,2,2,image,opus,3,extremum,6,6,1,1,1
scatter_level2_rep2,scatter,2,2,image,opus,4,aggregate,58.1,58,0,1,1
scatter_level2_rep2,scatter,2,2,image,sonnet,1,exact_value,31.0,~31 V,1,1,1
scatter_level2_rep2,scatter,2,2,image,sonnet,2,difference,40.0,"~39 V (A minta 3. pont y≈70, A minta 5. pont y≈31, különbség ≈39)",0,1,1
scatter_level2_rep2,scatter,2,2,image,sonnet,3,extremum,6,6,1,1,1
scatter_level2_rep2,scatter,2,2,image,sonnet,4,aggregate,58.1,"~57.9 V (pont értékek: 1→91, 2→27, 3→59, 4→61, 5→51, 6→78, 7→38; átlag=(91+27+59+61+51+78+38)/7≈57.9)",0,1,1
scatter_level3_rep1,scatter,3,1,image,claude-sonnet-4-5,1,exact_value,80.7,81,0,1,1
scatter_level3_rep1,scatter,3,1,image,claude-sonnet-4-5,2,difference,8.2,8,0,1,1
scatter_level3_rep1,scatter,3,1,image,claude-sonnet-4-5,3,extremum,11,6,0,0,1
scatter_level3_rep1,scatter,3,1,image,claude-sonnet-4-5,4,aggregate,52.99,53.4,0,1,1
scatter_level3_rep1,scatter,3,1,image,haiku,1,exact_value,80.7,80,0,1,1
scatter_level3_rep1,scatter,3,1,image,haiku,2,difference,8.2,10,0,0,1
scatter_level3_rep1,scatter,3,1,image,haiku,3,extremum,11,11,1,1,1
scatter_level3_rep1,scatter,3,1,image,haiku,4,aggregate,52.99,53.5,0,1,1
scatter_level3_rep1,scatter,3,1,image,opus,1,exact_value,80.7,kb. 81 V,0,1,1
scatter_level3_rep1,scatter,3,1,image,opus,2,difference,8.2,kb. 8 V,0,1,1
scatter_level3_rep1,scatter,3,1,image,opus,3,extremum,11,11,1,1,1
scatter_level3_rep1,scatter,3,1,image,opus,4,aggregate,52.99,kb. 53 V,0,1,1
scatter_level3_rep1,scatter,3,1,image,sonnet,1,exact_value,80.7,81,0,1,1
scatter_level3_rep1,scatter,3,1,image,sonnet,2,difference,8.2,8,0,1,1
scatter_level3_rep1,scatter,3,1,image,sonnet,3,extremum,11,11,1,1,1
scatter_level3_rep1,scatter,3,1,image,sonnet,4,aggregate,52.99,53.5,0,1,1
scatter_level3_rep2,scatter,3,2,image,claude-sonnet-4-5,1,exact_value,29.6,nincs adat,0,0,1
scatter_level3_rep2,scatter,3,2,image,claude-sonnet-4-5,2,difference,21.7,nincs adat,0,0,1
scatter_level3_rep2,scatter,3,2,image,claude-sonnet-4-5,3,extremum,4,4,1,1,1
scatter_level3_rep2,scatter,3,2,image,claude-sonnet-4-5,4,aggregate,53.15,45.9,0,0,1
scatter_level3_rep2,scatter,3,2,image,haiku,1,exact_value,29.6,29,0,1,1
scatter_level3_rep2,scatter,3,2,image,haiku,2,difference,21.7,63,0,0,1
scatter_level3_rep2,scatter,3,2,image,haiku,3,extremum,4,9,0,0,1
scatter_level3_rep2,scatter,3,2,image,haiku,4,aggregate,53.15,43,0,0,1
scatter_level3_rep2,scatter,3,2,image,opus,1,exact_value,29.6,"kb. 29,5 V",0,1,1
scatter_level3_rep2,scatter,3,2,image,opus,2,difference,21.7,"kb. 21,5 V",0,1,1
scatter_level3_rep2,scatter,3,2,image,opus,3,extremum,4,4. pont,1,1,1
scatter_level3_rep2,scatter,3,2,image,opus,4,aggregate,53.15,kb. 53 V,0,1,1
scatter_level3_rep2,scatter,3,2,image,sonnet,1,exact_value,29.6,~50,0,0,1
scatter_level3_rep2,scatter,3,2,image,sonnet,2,difference,21.7,"~1 (A minta 3. pont: ~50, C minta 1. pont: ~51)",0,0,1
scatter_level3_rep2,scatter,3,2,image,sonnet,3,extremum,4,4,1,1,1
scatter_level3_rep2,scatter,3,2,image,sonnet,4,aggregate,53.15,~54,0,1,1
scatter_level4_rep1,scatter,4,1,image,claude-sonnet-4-5,1,exact_value,12.63,100,0,0,1
scatter_level4_rep1,scatter,4,1,image,claude-sonnet-4-5,2,difference,61.41,16,0,0,1
scatter_level4_rep1,scatter,4,1,image,claude-sonnet-4-5,3,extremum,9,9,1,1,1
scatter_level4_rep1,scatter,4,1,image,claude-sonnet-4-5,4,aggregate,61.054,nincs adat,0,0,1
scatter_level4_rep1,scatter,4,1,image,haiku,1,exact_value,12.63,nincs adat,0,0,1
scatter_level4_rep1,scatter,4,1,image,haiku,2,difference,61.41,nincs adat,0,0,1
scatter_level4_rep1,scatter,4,1,image,haiku,3,extremum,9,nincs adat,0,0,1
scatter_level4_rep1,scatter,4,1,image,haiku,4,aggregate,61.054,nincs adat,0,0,1
scatter_level4_rep1,scatter,4,1,image,opus,1,exact_value,12.63,≈20 V,0,0,1
scatter_level4_rep1,scatter,4,1,image,opus,2,difference,61.41,≈54 V,0,0,1
scatter_level4_rep1,scatter,4,1,image,opus,3,extremum,9,9,1,1,1
scatter_level4_rep1,scatter,4,1,image,opus,4,aggregate,61.054,≈61 V,0,1,1
scatter_level4_rep1,scatter,4,1,image,sonnet,1,exact_value,12.63,20,0,0,1
scatter_level4_rep1,scatter,4,1,image,sonnet,2,difference,61.41,64,0,1,1
scatter_level4_rep1,scatter,4,1,image,sonnet,3,extremum,9,8,0,0,1
scatter_level4_rep1,scatter,4,1,image,sonnet,4,aggregate,61.054,~62,0,1,1
scatter_level4_rep1_text,scatter,4,1,text,claude-sonnet-4-5,1,exact_value,12.63,12.63,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,claude-sonnet-4-5,2,difference,61.41,61.41,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,claude-sonnet-4-5,3,extremum,9,9,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,claude-sonnet-4-5,4,aggregate,61.054,61.05,0,1,1
scatter_level4_rep1_text,scatter,4,1,text,haiku,1,exact_value,12.63,12.63,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,haiku,2,difference,61.41,61.41,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,haiku,3,extremum,9,9,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,haiku,4,aggregate,61.054,61.04,0,1,1
scatter_level4_rep1_text,scatter,4,1,text,opus,1,exact_value,12.63,12.63,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,opus,2,difference,61.41,61.41,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,opus,3,extremum,9,9,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,opus,4,aggregate,61.054,61.05,0,1,1
scatter_level4_rep1_text,scatter,4,1,text,sonnet,1,exact_value,12.63,12.63,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,sonnet,2,difference,61.41,61.41,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,sonnet,3,extremum,9,9,1,1,1
scatter_level4_rep1_text,scatter,4,1,text,sonnet,4,aggregate,61.054,61.08,0,1,1
scatter_level4_rep2,scatter,4,2,image,claude-sonnet-4-5,1,exact_value,77.05,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,claude-sonnet-4-5,2,difference,28.05,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,claude-sonnet-4-5,3,extremum,5,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,claude-sonnet-4-5,4,aggregate,52.328,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,haiku,1,exact_value,77.05,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,haiku,2,difference,28.05,nincs adat,0,0,1
scatter_level4_rep2,scatter,4,2,image,haiku,3,extremum,5,10,0,0,1
scatter_level4_rep2,scatter,4,2,image,haiku,4,aggregate,52.328,59,0,0,1
scatter_level4_rep2,scatter,4,2,image,opus,1,exact_value,77.05,kb. 77 V,0,1,1
scatter_level4_rep2,scatter,4,2,image,opus,2,difference,28.05,kb. 28 V (77 − 49),0,1,1
scatter_level4_rep2,scatter,4,2,image,opus,3,extremum,5,5,1,1,1
scatter_level4_rep2,scatter,4,2,image,opus,4,aggregate,52.328,kb. 52 V,0,1,1
scatter_level4_rep2,scatter,4,2,image,sonnet,1,exact_value,77.05,77,0,1,1
scatter_level4_rep2,scatter,4,2,image,sonnet,2,difference,28.05,28,0,1,1
scatter_level4_rep2,scatter,4,2,image,sonnet,3,extremum,5,5,1,1,1
scatter_level4_rep2,scatter,4,2,image,sonnet,4,aggregate,52.328,55,0,0,1
scatter_level4_rep2_text,scatter,4,2,text,claude-sonnet-4-5,1,exact_value,77.05,77.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,claude-sonnet-4-5,2,difference,28.05,28.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,claude-sonnet-4-5,3,extremum,5,5,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,claude-sonnet-4-5,4,aggregate,52.328,52.33,0,1,1
scatter_level4_rep2_text,scatter,4,2,text,haiku,1,exact_value,77.05,77.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,haiku,2,difference,28.05,28.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,haiku,3,extremum,5,5,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,haiku,4,aggregate,52.328,52.33,0,1,1
scatter_level4_rep2_text,scatter,4,2,text,opus,1,exact_value,77.05,77.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,opus,2,difference,28.05,28.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,opus,3,extremum,5,5,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,opus,4,aggregate,52.328,52.33,0,1,1
scatter_level4_rep2_text,scatter,4,2,text,sonnet,1,exact_value,77.05,77.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,sonnet,2,difference,28.05,28.05,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,sonnet,3,extremum,5,5,1,1,1
scatter_level4_rep2_text,scatter,4,2,text,sonnet,4,aggregate,52.328,52.33,0,1,1
scatter_level5_rep1,scatter,5,1,image,claude-sonnet-4-5,1,exact_value,26.37,27,0,1,1
scatter_level5_rep1,scatter,5,1,image,claude-sonnet-4-5,2,difference,59.84,60,0,1,1
scatter_level5_rep1,scatter,5,1,image,claude-sonnet-4-5,3,extremum,11,11,1,1,1
scatter_level5_rep1,scatter,5,1,image,claude-sonnet-4-5,4,aggregate,54.545,nincs adat,0,0,1
scatter_level5_rep1,scatter,5,1,image,haiku,1,exact_value,26.37,nincs adat,0,0,1
scatter_level5_rep1,scatter,5,1,image,haiku,2,difference,59.84,nincs adat,0,0,1
scatter_level5_rep1,scatter,5,1,image,haiku,3,extremum,11,nincs adat,0,0,1
scatter_level5_rep1,scatter,5,1,image,haiku,4,aggregate,54.545,nincs adat,0,0,1
scatter_level5_rep1,scatter,5,1,image,opus,1,exact_value,26.37,kb. 65 V,0,0,1
scatter_level5_rep1,scatter,5,1,image,opus,2,difference,59.84,kb. 21 V,0,0,1
scatter_level5_rep1,scatter,5,1,image,opus,3,extremum,11,11,1,1,1
scatter_level5_rep1,scatter,5,1,image,opus,4,aggregate,54.545,kb. 60 V,0,0,1
scatter_level5_rep1,scatter,5,1,image,sonnet,1,exact_value,26.37,27,0,1,1
scatter_level5_rep1,scatter,5,1,image,sonnet,2,difference,59.84,66,0,0,1
scatter_level5_rep1,scatter,5,1,image,sonnet,3,extremum,11,11,1,1,1
scatter_level5_rep1,scatter,5,1,image,sonnet,4,aggregate,54.545,57,0,1,1
scatter_level5_rep1_text,scatter,5,1,text,claude-sonnet-4-5,1,exact_value,26.37,26.37,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,claude-sonnet-4-5,2,difference,59.84,59.84,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,claude-sonnet-4-5,3,extremum,11,11,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,claude-sonnet-4-5,4,aggregate,54.545,54.55,0,1,1
scatter_level5_rep1_text,scatter,5,1,text,haiku,1,exact_value,26.37,26.37,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,haiku,2,difference,59.84,59.84,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,haiku,3,extremum,11,11,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,haiku,4,aggregate,54.545,54.55,0,1,1
scatter_level5_rep1_text,scatter,5,1,text,opus,1,exact_value,26.37,26.37,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,opus,2,difference,59.84,59.84,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,opus,3,extremum,11,11,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,opus,4,aggregate,54.545,54.55,0,1,1
scatter_level5_rep1_text,scatter,5,1,text,sonnet,1,exact_value,26.37,26.37,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,sonnet,2,difference,59.84,59.84,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,sonnet,3,extremum,11,11,1,1,1
scatter_level5_rep1_text,scatter,5,1,text,sonnet,4,aggregate,54.545,54.55,0,1,1
scatter_level5_rep2,scatter,5,2,image,claude-sonnet-4-5,1,exact_value,99.92,35,0,0,1
scatter_level5_rep2,scatter,5,2,image,claude-sonnet-4-5,2,difference,13.38,44,0,0,1
scatter_level5_rep2,scatter,5,2,image,claude-sonnet-4-5,3,extremum,2,21,1,1,1
scatter_level5_rep2,scatter,5,2,image,claude-sonnet-4-5,4,aggregate,65.373,nincs adat,0,0,1
scatter_level5_rep2,scatter,5,2,image,haiku,1,exact_value,99.92,82,0,0,1
scatter_level5_rep2,scatter,5,2,image,haiku,2,difference,13.38,61,0,0,1
scatter_level5_rep2,scatter,5,2,image,haiku,3,extremum,2,3,0,0,1
scatter_level5_rep2,scatter,5,2,image,haiku,4,aggregate,65.373,66,0,1,1
scatter_level5_rep2,scatter,5,2,image,opus,1,exact_value,99.92,100,0,1,1
scatter_level5_rep2,scatter,5,2,image,opus,2,difference,13.38,19,0,0,1
scatter_level5_rep2,scatter,5,2,image,opus,3,extremum,2,2,1,1,1
scatter_level5_rep2,scatter,5,2,image,opus,4,aggregate,65.373,61,0,0,1
scatter_level5_rep2,scatter,5,2,image,sonnet,1,exact_value,99.92,99.92,1,1,1
scatter_level5_rep2,scatter,5,2,image,sonnet,2,difference,13.38,13.38,1,1,1
scatter_level5_rep2,scatter,5,2,image,sonnet,3,extremum,2,2,1,1,1
scatter_level5_rep2,scatter,5,2,image,sonnet,4,aggregate,65.373,65.373,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,claude-sonnet-4-5,1,exact_value,99.92,99.92,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,claude-sonnet-4-5,2,difference,13.38,13.38,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,claude-sonnet-4-5,3,extremum,2,21,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,claude-sonnet-4-5,4,aggregate,65.373,65.37,0,1,1
scatter_level5_rep2_text,scatter,5,2,text,haiku,1,exact_value,99.92,99.92,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,haiku,2,difference,13.38,13.38,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,haiku,3,extremum,2,2,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,haiku,4,aggregate,65.373,67.78,0,1,1
scatter_level5_rep2_text,scatter,5,2,text,opus,1,exact_value,99.92,99.92,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,opus,2,difference,13.38,13.38,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,opus,3,extremum,2,2,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,opus,4,aggregate,65.373,65.37,0,1,1
scatter_level5_rep2_text,scatter,5,2,text,sonnet,1,exact_value,99.92,99.92,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,sonnet,2,difference,13.38,13.38,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,sonnet,3,extremum,2,2,1,1,1
scatter_level5_rep2_text,scatter,5,2,text,sonnet,4,aggregate,65.373,65.37,0,1,1
scatter_level5_rep3,scatter,5,3,image,claude-sonnet-4-5,1,exact_value,17.84,81,0,0,1
scatter_level5_rep3,scatter,5,3,image,claude-sonnet-4-5,2,difference,46.86,50,0,1,1
scatter_level5_rep3,scatter,5,3,image,claude-sonnet-4-5,3,extremum,12,9,0,0,1
scatter_level5_rep3,scatter,5,3,image,claude-sonnet-4-5,4,aggregate,53.833,65,0,0,1
scatter_level5_rep3,scatter,5,3,image,haiku,1,exact_value,17.84,40,0,0,1
scatter_level5_rep3,scatter,5,3,image,haiku,2,difference,46.86,10,0,0,1
scatter_level5_rep3,scatter,5,3,image,haiku,3,extremum,12,12,1,1,1
scatter_level5_rep3,scatter,5,3,image,haiku,4,aggregate,53.833,nincs adat,0,0,1
scatter_level5_rep3,scatter,5,3,image,opus,1,exact_value,17.84,81,0,0,1
scatter_level5_rep3,scatter,5,3,image,opus,2,difference,46.86,nincs adat,0,0,1
scatter_level5_rep3,scatter,5,3,image,opus,3,extremum,12,14,0,0,1
scatter_level5_rep3,scatter,5,3,image,opus,4,aggregate,53.833,52,0,1,1
scatter_level5_rep3,scatter,5,3,image,sonnet,1,exact_value,17.84,80,0,0,1
scatter_level5_rep3,scatter,5,3,image,sonnet,2,difference,46.86,50,0,1,1
scatter_level5_rep3,scatter,5,3,image,sonnet,3,extremum,12,24,0,0,1
scatter_level5_rep3,scatter,5,3,image,sonnet,4,aggregate,53.833,55,0,1,1
scatter_level5_rep4,scatter,5,4,image,claude-sonnet-4-5,1,exact_value,96.5,72,0,0,1
scatter_level5_rep4,scatter,5,4,image,claude-sonnet-4-5,2,difference,1.64,12,0,0,1
scatter_level5_rep4,scatter,5,4,image,claude-sonnet-4-5,3,extremum,17,4,0,0,1
scatter_level5_rep4,scatter,5,4,image,claude-sonnet-4-5,4,aggregate,56.85,46,0,0,1
scatter_level5_rep4,scatter,5,4,image,haiku,1,exact_value,96.5,73,0,0,1
scatter_level5_rep4,scatter,5,4,image,haiku,2,difference,1.64,22,0,0,1
scatter_level5_rep4,scatter,5,4,image,haiku,3,extremum,17,4,0,0,1
scatter_level5_rep4,scatter,5,4,image,haiku,4,aggregate,56.85,53,0,0,1
scatter_level5_rep4,scatter,5,4,image,opus,1,exact_value,96.5,kb. 96 V,0,1,1
scatter_level5_rep4,scatter,5,4,image,opus,2,difference,1.64,kb. 1 V,0,0,1
scatter_level5_rep4,scatter,5,4,image,opus,3,extremum,17,17,1,1,1
scatter_level5_rep4,scatter,5,4,image,opus,4,aggregate,56.85,kb. 54 V,0,0,1
scatter_level5_rep4,scatter,5,4,image,sonnet,1,exact_value,96.5,97,0,1,1
scatter_level5_rep4,scatter,5,4,image,sonnet,2,difference,1.64,39,0,0,1
scatter_level5_rep4,scatter,5,4,image,sonnet,3,extremum,17,15,0,0,1
scatter_level5_rep4,scatter,5,4,image,sonnet,4,aggregate,56.85,55,0,1,1
scatter_level5_rep5,scatter,5,5,image,claude-sonnet-4-5,1,exact_value,25.96,26,0,1,1
scatter_level5_rep5,scatter,5,5,image,claude-sonnet-4-5,2,difference,39.76,40,0,1,1
scatter_level5_rep5,scatter,5,5,image,claude-sonnet-4-5,3,extremum,19,19,1,1,1
scatter_level5_rep5,scatter,5,5,image,claude-sonnet-4-5,4,aggregate,53.585,53.6,0,1,1
scatter_level5_rep5,scatter,5,5,image,haiku,1,exact_value,25.96,25.96,1,1,1
scatter_level5_rep5,scatter,5,5,image,haiku,2,difference,39.76,39.76,1,1,1
scatter_level5_rep5,scatter,5,5,image,haiku,3,extremum,19,19,1,1,1
scatter_level5_rep5,scatter,5,5,image,haiku,4,aggregate,53.585,53.585,1,1,1
scatter_level5_rep5,scatter,5,5,image,opus,1,exact_value,25.96,kb. 41 V,0,0,1
scatter_level5_rep5,scatter,5,5,image,opus,2,difference,39.76,kb. 25 V,0,0,1
scatter_level5_rep5,scatter,5,5,image,opus,3,extremum,19,nincs adat,0,0,1
scatter_level5_rep5,scatter,5,5,image,opus,4,aggregate,53.585,nincs adat,0,0,1
scatter_level5_rep5,scatter,5,5,image,sonnet,1,exact_value,25.96,65,0,0,1
scatter_level5_rep5,scatter,5,5,image,sonnet,2,difference,39.76,42,0,1,1
scatter_level5_rep5,scatter,5,5,image,sonnet,3,extremum,19,8,0,0,1
scatter_level5_rep5,scatter,5,5,image,sonnet,4,aggregate,53.585,nincs adat,0,0,1
